"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00190120","AMHERST, MA US","2000-11-01",,"0.00","0.0","0.0","50","32","39"
"USC00190120","AMHERST, MA US","2000-11-02",,"0.00","0.0","0.0","56","34","39"
"USC00190120","AMHERST, MA US","2000-11-03",,"0.00","0.0","0.0","62","37","39"
"USC00190120","AMHERST, MA US","2000-11-04",,"0.00","0.0","0.0","63","38","40"
"USC00190120","AMHERST, MA US","2000-11-05",,"0.00","0.0","0.0","65","40","43"
"USC00190120","AMHERST, MA US","2000-11-06",,"0.00","0.0","0.0","48","32","35"
"USC00190120","AMHERST, MA US","2000-11-07",,"0.00","0.0","0.0","50","34","45"
"USC00190120","AMHERST, MA US","2000-11-08",,"0.00","0.0","0.0","54","34","40"
"USC00190120","AMHERST, MA US","2000-11-09",,"0.00","0.0","0.0","61","34","39"
"USC00190120","AMHERST, MA US","2000-11-10",,"0.45","0.0","0.0","58","38","48"
"USC00190120","AMHERST, MA US","2000-11-11",,"0.60","0.0","0.0","49","43","46"
"USC00190120","AMHERST, MA US","2000-11-12",,"0.00","0.0","0.0","54","41","45"
"USC00190120","AMHERST, MA US","2000-11-13",,"0.00","0.0","0.0","53","36","42"
"USC00190120","AMHERST, MA US","2000-11-14",,"0.02","0.0","0.0","46","41","45"
"USC00190120","AMHERST, MA US","2000-11-15",,"0.66","0.0","0.0","47","31","32"
"USC00190120","AMHERST, MA US","2000-11-16",,"0.00","0.0","0.0","46","29","40"
"USC00190120","AMHERST, MA US","2000-11-17",,"0.00","0.0","0.0","49","39","40"
"USC00190120","AMHERST, MA US","2000-11-18",,"0.00","0.0","0.0","53","23","28"
"USC00190120","AMHERST, MA US","2000-11-19",,"0.00","0.0","0.0","43","22","27"
"USC00190120","AMHERST, MA US","2000-11-20",,"0.00","0.0","0.0","44","18","22"
"USC00190120","AMHERST, MA US","2000-11-21",,"0.00","0.0","0.0","42","21","24"
"USC00190120","AMHERST, MA US","2000-11-22",,"0.00","0.0","0.0","39","22","29"
"USC00190120","AMHERST, MA US","2000-11-23",,"0.00","0.0","0.0","33","21","25"
"USC00190120","AMHERST, MA US","2000-11-24",,"0.00","0.0","0.0","34","11","12"
"USC00190120","AMHERST, MA US","2000-11-25",,"0.00","0.0","0.0","32","12","13"
"USC00190120","AMHERST, MA US","2000-11-26",,"0.00","0.0","0.0","34","13","29"
"USC00190120","AMHERST, MA US","2000-11-27",,"0.90","0.0","0.0","40","28","37"
"USC00190120","AMHERST, MA US","2000-11-28",,"0.00","0.0","0.0","49","34","35"
"USC00190120","AMHERST, MA US","2000-11-29",,"0.00","0.0","0.0","49","31","34"
"USC00190120","AMHERST, MA US","2000-11-30",,"0.20","0.0","0.0","47","33","35"
"USC00190120","AMHERST, MA US","2000-12-01",,"0.00","0.0","0.0","42","25","35"
"USC00190120","AMHERST, MA US","2000-12-02",,"0.00","0.0","0.0","40","23","24"
"USC00190120","AMHERST, MA US","2000-12-03",,"0.00","0.0","0.0","32","11","12"
"USC00190120","AMHERST, MA US","2000-12-04",,"0.00","0.0","0.0","36","11","12"
"USC00190120","AMHERST, MA US","2000-12-05",,"0.00","0.0","0.0","46","12","21"
"USC00190120","AMHERST, MA US","2000-12-06",,"0.00","0.0","0.0","45","20","23"
"USC00190120","AMHERST, MA US","2000-12-07",,"0.00","0.0","0.0","29","11","19"
"USC00190120","AMHERST, MA US","2000-12-08",,"0.00","0.0","0.0","32","13","19"
"USC00190120","AMHERST, MA US","2000-12-09",,"0.02","2.0","2.0","22","6","6"
"USC00190120","AMHERST, MA US","2000-12-10",,"0.00",,"1.0","29","6","7"
"USC00190120","AMHERST, MA US","2000-12-11",,"0.01","0.1","0.0","31","6","31"
"USC00190120","AMHERST, MA US","2000-12-12",,"0.28","0.0","0.0","40","21","39"
"USC00190120","AMHERST, MA US","2000-12-13",,"0.00","0.0","0.0","49","11","13"
"USC00190120","AMHERST, MA US","2000-12-14",,"0.37","2.0","2.0","37","12","25"
"USC00190120","AMHERST, MA US","2000-12-15",,"0.18","0.0","1.0","35","16","17"
"USC00190120","AMHERST, MA US","2000-12-16",,"0.00","0.0","1.0","34","15","22"
"USC00190120","AMHERST, MA US","2000-12-17",,"0.83","0.0","0.0","38","25","36"
"USC00190120","AMHERST, MA US","2000-12-18",,"1.86","0.0","0.0","63","28","31"
"USC00190120","AMHERST, MA US","2000-12-19",,"0.00","0.0","0.0","37","7","24"
"USC00190120","AMHERST, MA US","2000-12-20",,"0.30","2.9","3.0","33","23","28"
"USC00190120","AMHERST, MA US","2000-12-21",,"0.00","0.0","3.0","30","8","9"
"USC00190120","AMHERST, MA US","2000-12-22",,"0.00","0.0","3.0","31","9","25"
"USC00190120","AMHERST, MA US","2000-12-23",,"0.00","0.0","3.0","36","6","19"
"USC00190120","AMHERST, MA US","2000-12-24",,"0.00","0.0","2.0","30","11","12"
"USC00190120","AMHERST, MA US","2000-12-25",,"0.00","0.0","2.0","30","11","16"
"USC00190120","AMHERST, MA US","2000-12-26",,"0.00","0.0","2.0","18","2","10"
"USC00190120","AMHERST, MA US","2000-12-27",,"0.00","0.0","1.0","26","5","15"
"USC00190120","AMHERST, MA US","2000-12-28",,"0.00","0.0","1.0","32","14","14"
"USC00190120","AMHERST, MA US","2000-12-29",,"0.00","0.0","1.0","20","9","10"
"USC00190120","AMHERST, MA US","2000-12-30",,"0.00","0.0","1.0","33","9","20"
"USC00190120","AMHERST, MA US","2000-12-31",,"0.39","6.5","7.0","26","23","24"
"USC00190120","AMHERST, MA US","2001-01-01",,"0.00","0.0","6.0","28","-6","18"
"USC00190120","AMHERST, MA US","2001-01-02",,"0.00","0.0","6.0","30","-2","8"
"USC00190120","AMHERST, MA US","2001-01-03",,"0.00","0.0","6.0","28","-2","-1"
"USC00190120","AMHERST, MA US","2001-01-04",,"0.00","0.0","5.0","32","-2","12"
"USC00190120","AMHERST, MA US","2001-01-05",,"0.00","0.0","5.0","33","6","7"
"USC00190120","AMHERST, MA US","2001-01-06",,"0.10","1.5","7.0","32","7","21"
"USC00190120","AMHERST, MA US","2001-01-07",,"0.00","0.0","6.0","38","9","14"
"USC00190120","AMHERST, MA US","2001-01-08",,"0.00","0.0","6.0","40","12","12"
"USC00190120","AMHERST, MA US","2001-01-09",,"0.13","1.5","7.0","36","12","27"
"USC00190120","AMHERST, MA US","2001-01-10",,"0.02","0.2","7.0","32","9","10"
"USC00190120","AMHERST, MA US","2001-01-11",,"0.00","0.0","7.0","28","3","14"
"USC00190120","AMHERST, MA US","2001-01-12",,"0.00","0.0","6.0","40","12","17"
"USC00190120","AMHERST, MA US","2001-01-13",,"0.00","0.0","6.0","35","2","7"
"USC00190120","AMHERST, MA US","2001-01-14",,"0.00","0.0","6.0","38","7","10"
"USC00190120","AMHERST, MA US","2001-01-15",,"0.01","0.0","7.0","34","30","31"
"USC00190120","AMHERST, MA US","2001-01-16",,"0.08","1.1","7.0","35","21","28"
"USC00190120","AMHERST, MA US","2001-01-17",,"0.00","0.0","6.0","39","27","37"
"USC00190120","AMHERST, MA US","2001-01-18",,"0.00","0.0","6.0","40","8","10"
"USC00190120","AMHERST, MA US","2001-01-19",,"0.01","0.0","6.0","30","9","29"
"USC00190120","AMHERST, MA US","2001-01-20",,"0.28","2.0","9.0","33","28","30"
"USC00190120","AMHERST, MA US","2001-01-21",,"0.30","5.1","12.0","29","20","21"
"USC00190120","AMHERST, MA US","2001-01-22",,"0.00",,"11.0","20","-4","-3"
"USC00190120","AMHERST, MA US","2001-01-23",,"0.00","0.0","10.0","38","-3","1"
"USC00190120","AMHERST, MA US","2001-01-24",,"0.00","0.0","10.0","36","0","10"
"USC00190120","AMHERST, MA US","2001-01-25",,"0.00","0.0","10.0","38","9","17"
"USC00190120","AMHERST, MA US","2001-01-26",,"0.00","0.0","9.0","40","5","5"
"USC00190120","AMHERST, MA US","2001-01-27",,"0.00","0.0","9.0","39","19","20"
"USC00190120","AMHERST, MA US","2001-01-28",,"0.00","0.0","9.0","39","18","29"
"USC00190120","AMHERST, MA US","2001-01-29",,"0.00",,"10.0","34","2","5"
"USC00190120","AMHERST, MA US","2001-01-30",,"0.00","0.0","10.0","38","4","28"
"USC00190120","AMHERST, MA US","2001-01-31",,"0.69","0.0","9.0","37","25","35"
"USC00190120","AMHERST, MA US","2001-02-01",,"0.00","0.0","8.0","40","24","34"
"USC00190120","AMHERST, MA US","2001-02-02",,"0.00","0.0","7.0","46","17","25"
"USC00190120","AMHERST, MA US","2001-02-03",,"0.04","1.0","8.0","39","14","22"
"USC00190120","AMHERST, MA US","2001-02-04",,"0.00","0.0","8.0","31","3","5"
"USC00190120","AMHERST, MA US","2001-02-05",,"0.00","0.0","8.0","50","23","22"
"USC00190120","AMHERST, MA US","2001-02-06",,"1.14","18.0","23.0","33","19","33"
"USC00190120","AMHERST, MA US","2001-02-07",,"0.00","0.0","19.0","41","28","34"
"USC00190120","AMHERST, MA US","2001-02-08",,"0.00","0.0","17.0","39","17","19"
"USC00190120","AMHERST, MA US","2001-02-09",,"0.14","1.3","18.0","39","18","33"
"USC00190120","AMHERST, MA US","2001-02-10",,"0.23","0.0","13.0","49","18","49"
"USC00190120","AMHERST, MA US","2001-02-11",,"0.00","0.0","11.0","48","12","14"
"USC00190120","AMHERST, MA US","2001-02-12",,"0.00","0.0","10.0","23","2","3"
"USC00190120","AMHERST, MA US","2001-02-13",,"0.00","0.0","10.0","28","2","19"
"USC00190120","AMHERST, MA US","2001-02-14",,"0.00","0.0","7.0","44","12","16"
"USC00190120","AMHERST, MA US","2001-02-15",,"0.34","0.0","7.0","39","16","38"
"USC00190120","AMHERST, MA US","2001-02-16",,"0.00","0.0","6.0","39","15","19"
"USC00190120","AMHERST, MA US","2001-02-17",,"0.16","1.0","7.0","33","18","38"
"USC00190120","AMHERST, MA US","2001-02-18",,"0.00",,"8.0","35","2","4"
"USC00190120","AMHERST, MA US","2001-02-19",,"0.00","0.0","8.0","32","3","4"
"USC00190120","AMHERST, MA US","2001-02-20",,"0.00","0.0","8.0","38","25","35"
"USC00190120","AMHERST, MA US","2001-02-21",,"0.00","0.0","7.0","50","28","37"
"USC00190120","AMHERST, MA US","2001-02-22",,"0.00","0.0","7.0","37","4","7"
"USC00190120","AMHERST, MA US","2001-02-23",,"0.08","1.5","8.0","24","5","17"
"USC00190120","AMHERST, MA US","2001-02-24",,"0.00","0.0","8.0","37","6","23"
"USC00190120","AMHERST, MA US","2001-02-25",,"0.13","1.5","9.0","34","22","25"
"USC00190120","AMHERST, MA US","2001-02-26",,"0.78","1.0","9.0","38","24","38"
"USC00190120","AMHERST, MA US","2001-02-27",,"0.00","0.0","8.0","42","18","21"
"USC00190120","AMHERST, MA US","2001-02-28",,"0.00","0.0","8.0","42","14","21"
"USC00190120","AMHERST, MA US","2001-03-01",,"0.00","0.0","8.0","29","10","15"
"USC00190120","AMHERST, MA US","2001-03-02",,"0.00","0.0","7.0","31","12","20"
"USC00190120","AMHERST, MA US","2001-03-03",,"0.05","1.0","9.0","34","20","26"
"USC00190120","AMHERST, MA US","2001-03-04",,"0.00","0.0","8.0","42","21","25"
"USC00190120","AMHERST, MA US","2001-03-05",,"0.13","1.0","9.0","35","24","26"
"USC00190120","AMHERST, MA US","2001-03-06",,"1.27","15.0","23.0","31","26","30"
"USC00190120","AMHERST, MA US","2001-03-07",,"0.16","2.0","24.0","33","26","28"
"USC00190120","AMHERST, MA US","2001-03-08",,"0.00","0.0","20.0","41","15","22"
"USC00190120","AMHERST, MA US","2001-03-09",,"0.00","0.0","19.0","41","17","34"
"USC00190120","AMHERST, MA US","2001-03-10",,"0.41","2.0","20.0","38","30","34"
"USC00190120","AMHERST, MA US","2001-03-11",,"0.00","0.0","15.0","42","18","22"
"USC00190120","AMHERST, MA US","2001-03-12",,"0.00","0.0","14.0","47","18","26"
"USC00190120","AMHERST, MA US","2001-03-13",,"0.59","0.5","16.0","48","26","32"
"USC00190120","AMHERST, MA US","2001-03-14",,"0.13","0.0","15.0","35","28","30"
"USC00190120","AMHERST, MA US","2001-03-15",,"0.00","0.0","13.0","43","28","39"
"USC00190120","AMHERST, MA US","2001-03-16",,"0.00","0.0","12.0","50","21","29"
"USC00190120","AMHERST, MA US","2001-03-17",,"0.00","0.0","11.0","57","29","35"
"USC00190120","AMHERST, MA US","2001-03-18",,"0.01","0.0","10.0","50","33","35"
"USC00190120","AMHERST, MA US","2001-03-19",,"0.00","0.0","9.0","47","23","35"
"USC00190120","AMHERST, MA US","2001-03-20",,"0.00","0.0","8.0","49","21","29"
"USC00190120","AMHERST, MA US","2001-03-21",,"0.00","0.0","7.0","53","27","30"
"USC00190120","AMHERST, MA US","2001-03-22",,"1.38","0.0","6.0","44","27","39"
"USC00190120","AMHERST, MA US","2001-03-23",,"0.13","0.0","5.0","40","35","37"
"USC00190120","AMHERST, MA US","2001-03-24",,"0.00","0.0","1.0","43","35","40"
"USC00190120","AMHERST, MA US","2001-03-25",,"0.02","0.0","0.0","38","14","31"
"USC00190120","AMHERST, MA US","2001-03-26",,"0.00","0.0","0.0","39","17","23"
"USC00190120","AMHERST, MA US","2001-03-27",,"0.05","0.5","0.0","35","13","23"
"USC00190120","AMHERST, MA US","2001-03-28",,"0.00","0.0","0.0","37","13","33"
"USC00190120","AMHERST, MA US","2001-03-29",,"0.00","0.0","0.0","40","22","26"
"USC00190120","AMHERST, MA US","2001-03-30",,"0.53","0.0","0.0","48","25","37"
"USC00190120","AMHERST, MA US","2001-03-31",,"1.30","0.0","0.0","38","24","38"
"USC00190120","AMHERST, MA US","2001-04-01",,"0.00","0.0","0.0","43","34","34"
"USC00190120","AMHERST, MA US","2001-04-02",,"0.00","0.0","0.0","39","33","33"
"USC00190120","AMHERST, MA US","2001-04-03",,"0.00","0.0","0.0","47","22","24"
"USC00190120","AMHERST, MA US","2001-04-04",,"0.00","0.0","0.0","49","23","29"
"USC00190120","AMHERST, MA US","2001-04-05",,"0.00","0.0","0.0","54","24","27"
"USC00190120","AMHERST, MA US","2001-04-06",,"0.00","0.0","0.0","54","27","35"
"USC00190120","AMHERST, MA US","2001-04-07",,"0.27","0.0","0.0","48","32","39"
"USC00190120","AMHERST, MA US","2001-04-08",,"0.88","0.0","0.0","53","33","34"
"USC00190120","AMHERST, MA US","2001-04-09",,"0.18","0.0","0.0","49","43","44"
"USC00190120","AMHERST, MA US","2001-04-10",,"0.18","0.0","0.0","68","41","44"
"USC00190120","AMHERST, MA US","2001-04-11",,"0.00","0.0","0.0","62","39","39"
"USC00190120","AMHERST, MA US","2001-04-12",,"0.31","0.0","0.0","59","38","40"
"USC00190120","AMHERST, MA US","2001-04-13",,"0.14","0.0","0.0","46","41","42"
"USC00190120","AMHERST, MA US","2001-04-14",,"0.00","0.0","0.0","65","41","45"
"USC00190120","AMHERST, MA US","2001-04-15",,"0.00","0.0","0.0","61","29","32"
"USC00190120","AMHERST, MA US","2001-04-16",,"0.00","0.0","0.0","61","32","39"
"USC00190120","AMHERST, MA US","2001-04-17",,"0.00","0.0","0.0","59","33","37"
"USC00190120","AMHERST, MA US","2001-04-18",,"0.00","0.0","0.0","57","36","40"
"USC00190120","AMHERST, MA US","2001-04-19",,"0.00","0.0","0.0","51","25","29"
"USC00190120","AMHERST, MA US","2001-04-20",,"0.00","0.0","0.0","52","25","31"
"USC00190120","AMHERST, MA US","2001-04-21",,"0.00","0.0","0.0","69","23","46"
"USC00190120","AMHERST, MA US","2001-04-22",,"0.00","0.0","0.0","72","38","55"
"USC00190120","AMHERST, MA US","2001-04-23",,"0.00","0.0","0.0","85","47","50"
"USC00190120","AMHERST, MA US","2001-04-24",,"0.00","0.0","0.0","81","50","55"
"USC00190120","AMHERST, MA US","2001-04-25",,"0.00","0.0","0.0","87","40","44"
"USC00190120","AMHERST, MA US","2001-04-26",,"0.00","0.0","0.0","80","39","41"
"USC00190120","AMHERST, MA US","2001-04-27",,"0.00","0.0","0.0","64","31","35"
"USC00190120","AMHERST, MA US","2001-04-28",,"0.00","0.0","0.0","70","35","43"
"USC00190120","AMHERST, MA US","2001-04-29",,"0.00","0.0","0.0","58","26","31"
"USC00190120","AMHERST, MA US","2001-04-30",,"0.00","0.0","0.0","64","29","34"
"USC00190120","AMHERST, MA US","2001-05-01",,"0.00","0.0","0.0","76","34","56"
"USC00190120","AMHERST, MA US","2001-05-02",,"0.00","0.0","0.0","88","45","53"
"USC00190120","AMHERST, MA US","2001-05-03",,"0.00","0.0","0.0","90","50","55"
"USC00190120","AMHERST, MA US","2001-05-04",,"0.00","0.0","0.0","90","51","57"
"USC00190120","AMHERST, MA US","2001-05-05",,"0.00","0.0","0.0","90","56","55"
"USC00190120","AMHERST, MA US","2001-05-06",,"0.00","0.0","0.0","71","35","44"
"USC00190120","AMHERST, MA US","2001-05-07",,"0.00","0.0","0.0","66","27","34"
"USC00190120","AMHERST, MA US","2001-05-08",,"0.00","0.0","0.0","68","32","40"
"USC00190120","AMHERST, MA US","2001-05-09",,"0.00","0.0","0.0","70","38","46"
"USC00190120","AMHERST, MA US","2001-05-10",,"0.00","0.0","0.0","79","44","50"
"USC00190120","AMHERST, MA US","2001-05-11",,"0.00","0.0","0.0","82","32","53"
"USC00190120","AMHERST, MA US","2001-05-12",,"0.00","0.0","0.0","87","39","61"
"USC00190120","AMHERST, MA US","2001-05-13",,"0.03","0.0","0.0","88","49","49"
"USC00190120","AMHERST, MA US","2001-05-14",,"0.00","0.0","0.0","65","34","42"
"USC00190120","AMHERST, MA US","2001-05-15",,"0.00","0.0","0.0","68","32","40"
"USC00190120","AMHERST, MA US","2001-05-16",,"0.01","0.0","0.0","64","40","50"
"USC00190120","AMHERST, MA US","2001-05-17",,"0.00","0.0","0.0","59","44","49"
"USC00190120","AMHERST, MA US","2001-05-18",,"0.00","0.0","0.0","66","49","54"
"USC00190120","AMHERST, MA US","2001-05-19",,"0.00","0.0","0.0","58","50","57"
"USC00190120","AMHERST, MA US","2001-05-20",,"0.00","0.0","0.0","78","51","54"
"USC00190120","AMHERST, MA US","2001-05-21",,"0.00","0.0","0.0","74","49","50"
"USC00190120","AMHERST, MA US","2001-05-22",,"0.31","0.0","0.0","73","51","55"
"USC00190120","AMHERST, MA US","2001-05-23",,"0.33","0.0","0.0","59","53","57"
"USC00190120","AMHERST, MA US","2001-05-24",,"0.71","0.0","0.0","59","51","51"
"USC00190120","AMHERST, MA US","2001-05-25",,"0.93","0.0","0.0","60","49","50"
"USC00190120","AMHERST, MA US","2001-05-26",,"0.23","0.0","0.0","64","50","53"
"USC00190120","AMHERST, MA US","2001-05-27",,"0.90","0.0","0.0","62","52","57"
"USC00190120","AMHERST, MA US","2001-05-28",,"0.03","0.0","0.0","67","52","60"
"USC00190120","AMHERST, MA US","2001-05-29",,"0.02","0.0","0.0","72","48","58"
"USC00190120","AMHERST, MA US","2001-05-30",,"0.00","0.0","0.0","70","40","49"
"USC00190120","AMHERST, MA US","2001-05-31",,"0.02","0.0","0.0","60","39","49"
"USC00190120","AMHERST, MA US","2001-06-01",,"0.00","0.0","0.0","63","36","45"
"USC00190120","AMHERST, MA US","2001-06-02",,"0.45","0.0","0.0","71","44","53"
"USC00190120","AMHERST, MA US","2001-06-03",,"1.72","0.0","0.0","61","57","57"
"USC00190120","AMHERST, MA US","2001-06-04",,"0.10","0.0","0.0","69","49","58"
"USC00190120","AMHERST, MA US","2001-06-05",,"0.00","0.0","0.0","68","46","59"
"USC00190120","AMHERST, MA US","2001-06-06",,"0.00","0.0","0.0","73","51","61"
"USC00190120","AMHERST, MA US","2001-06-07",,"0.00","0.0","0.0","74","45","57"
"USC00190120","AMHERST, MA US","2001-06-08",,"0.00","0.0","0.0","79","47","56"
"USC00190120","AMHERST, MA US","2001-06-09",,"0.00","0.0","0.0","79","46","56"
"USC00190120","AMHERST, MA US","2001-06-10",,"0.00","0.0","0.0","79","47","55"
"USC00190120","AMHERST, MA US","2001-06-11",,"0.00","0.0","0.0","83","49","56"
"USC00190120","AMHERST, MA US","2001-06-12",,"0.66","0.0","0.0","68","56","64"
"USC00190120","AMHERST, MA US","2001-06-13",,"0.00","0.0","0.0","77","57","66"
"USC00190120","AMHERST, MA US","2001-06-14",,"0.00","0.0","0.0","87","59","67"
"USC00190120","AMHERST, MA US","2001-06-15",,"0.00","0.0","0.0","90","66","70"
"USC00190120","AMHERST, MA US","2001-06-16",,"0.00","0.0","0.0","89","69","72"
"USC00190120","AMHERST, MA US","2001-06-17",,"0.00","0.0","0.0","88","71","74"
"USC00190120","AMHERST, MA US","2001-06-18",,"1.18","0.0","0.0","74","55","65"
"USC00190120","AMHERST, MA US","2001-06-19",,"0.00","0.0","0.0","84","52","61"
"USC00190120","AMHERST, MA US","2001-06-20",,"0.00","0.0","0.0","88","61","69"
"USC00190120","AMHERST, MA US","2001-06-21",,"0.07","0.0","0.0","90","61","63"
"USC00190120","AMHERST, MA US","2001-06-22",,"0.01","0.0","0.0","70","58","60"
"USC00190120","AMHERST, MA US","2001-06-23",,"0.04","0.0","0.0","81","62","67"
"USC00190120","AMHERST, MA US","2001-06-24",,"1.11","0.0","0.0","79","67","68"
"USC00190120","AMHERST, MA US","2001-06-25",,"0.00","0.0","0.0","79","57","64"
"USC00190120","AMHERST, MA US","2001-06-26",,"0.00","0.0","0.0","86","59","64"
"USC00190120","AMHERST, MA US","2001-06-27",,"0.00","0.0","0.0","89","62","69"
"USC00190120","AMHERST, MA US","2001-06-28",,"0.00","0.0","0.0","89","62","70"
"USC00190120","AMHERST, MA US","2001-06-29",,"0.00","0.0","0.0","87","62","65"
"USC00190120","AMHERST, MA US","2001-06-30",,"0.00","0.0","0.0","82","63","69"
"USC00190120","AMHERST, MA US","2001-07-01",,"0.24","0.0","0.0","92","67","72"
"USC00190120","AMHERST, MA US","2001-07-02",,"0.15","0.0","0.0","87","51","57"
"USC00190120","AMHERST, MA US","2001-07-03",,"0.00","0.0","0.0","72","44","52"
"USC00190120","AMHERST, MA US","2001-07-04",,"0.00","0.0","0.0","73","51","66"
"USC00190120","AMHERST, MA US","2001-07-05",,"0.05","0.0","0.0","80","64","69"
"USC00190120","AMHERST, MA US","2001-07-06",,"0.87","0.0","0.0","80","54","60"
"USC00190120","AMHERST, MA US","2001-07-07",,"0.00","0.0","0.0","72","48","53"
"USC00190120","AMHERST, MA US","2001-07-08",,"0.08","0.0","0.0","80","51","69"
"USC00190120","AMHERST, MA US","2001-07-09",,"0.69","0.0","0.0","71","62","68"
"USC00190120","AMHERST, MA US","2001-07-10",,"0.10","0.0","0.0","88","59","65"
"USC00190120","AMHERST, MA US","2001-07-11",,"0.34","0.0","0.0","87","56","60"
"USC00190120","AMHERST, MA US","2001-07-12",,"0.18","0.0","0.0","79","53","63"
"USC00190120","AMHERST, MA US","2001-07-13",,"0.00","0.0","0.0","74","50","60"
"USC00190120","AMHERST, MA US","2001-07-14",,"0.00","0.0","0.0","75","50","59"
"USC00190120","AMHERST, MA US","2001-07-15",,"0.00","0.0","0.0","77","52","58"
"USC00190120","AMHERST, MA US","2001-07-16",,"0.00","0.0","0.0","81","55","64"
"USC00190120","AMHERST, MA US","2001-07-17",,"0.19","0.0","0.0","82","60","61"
"USC00190120","AMHERST, MA US","2001-07-18",,"0.06","0.0","0.0","72","59","61"
"USC00190120","AMHERST, MA US","2001-07-19",,"0.00","0.0","0.0","83","60","63"
"USC00190120","AMHERST, MA US","2001-07-20",,"0.00","0.0","0.0","80","51","55"
"USC00190120","AMHERST, MA US","2001-07-21",,"0.00","0.0","0.0","84","55","61"
"USC00190120","AMHERST, MA US","2001-07-22",,"0.00","0.0","0.0","87","61","67"
"USC00190120","AMHERST, MA US","2001-07-23",,"0.00","0.0","0.0","87","61","65"
